298,320
294,680
289,1052
297,1464
290,1872
285,2288
290,8352
296,18752
288,30192
288,41632
289,53072
284,64512
291,75952
284,87392
290,98832
285,110272
287,122752
290,135232
284,147712
289,160192
290,172672
284,185152
291,197632
285,210112
288,222592
293,235072
285,247552
288,260032
289,272512
287,284992
293,297472
290,309952
282,322432
289,334912
298,347392
289,359872
289,372352
284,384832
298,397312
284,409792
283,422272
288,434752
291,447232
288,459712
287,472192
281,484672
290,497152
284,509632
286,522112
288,534592
283,547072
287,559552
286,572032
280,584512
290,596992
283,609472
284,621952
290,634432
280,646912
290,659392
284,671872
289,684352
288,696832
284,709312
286,721792
291,734272
280,746752
287,759232
291,771712
283,784192
286,796672
282,809152
295,821632
290,834112
279,846592
286,859072
286,871552
283,884032
288,896512
285,908992
284,921472
290,933952
279,946432
284,958912
287,971392
281,983872
290,996352
280,1008832
283,1022352
285,1035872
283,1049392
285,1062912
289,1076432
282,1089952
279,1103472
285,1116992
286,1130512
280,1144032
294,1157552
279,1171072
279,1184592
285,1198112
289,1211632
282,1225152
283,1238672
283,1252192
279,1265712
284,1279232
296,1292752
284,1306272
284,1319792
285,1333312
279,1346832
281,1360352
288,1373872
289,1387392
285,1400912
285,1414432
281,1427952
282,1441472
285,1454992
281,1468512
289,1482032
284,1495552
280,1509072
282,1522592
290,1536112
281,1549632
279,1563152
282,1576672
280,1590192
284,1603712
285,1617232
287,1630752
275,1644272
282,1657792
282,1671312
282,1684832
285,1698352
283,1711872
275,1725392
282,1738912
284,1752432
289,1765952
287,1779472
282,1792992
277,1806512
285,1820032
285,1833552
280,1847072
290,1860592
285,1874112
280,1887632
281,1901152
284,1914672
282,1928196
280,1941712
294,1955232
278,1968752
279,1982272
283,1995792
283,2009312
279,2022832
284,2036352
282,2049872
276,2063392
286,2076912
279,2090432
284,2103952
285,2117472
281,2130992
278,2144512
282,2158032
282,2171552
278,2185072
286,2198592
280,2212112
279,2225632
281,2239152
288,2252672
278,2266192
279,2279712
281,2293232
280,2306752
282,2320272
289,2333792
282,2347312
276,2360832
